Date Received into Department,Date Due,Date Sent,Date Extension Granted,Full Response,Full Transfer,Partial Release,Declined
24/10/2017,21/11/2017,26/10/2017,,No,No,No,No
24/10/2017,21/11/2017,24/10/2017,,Yes,No,No,No
24/10/2017,21/11/2017,20/11/2017,,Yes,No,No,No
20/10/2017,21/11/2017,21/11/2017,,Yes,No,No,No
24/10/2017,21/11/2017,24/10/2017,,Yes,No,No,No
24/10/2017,21/11/2017,17/11/2017,,Yes,No,No,No
24/10/2017,21/11/2017,23/11/2017,,Yes,No,No,No
24/10/2017,21/11/2017,20/11/2017,,No,No,No,No
24/10/2017,21/11/2017,24/10/2017,,Yes,No,No,No
24/10/2017,22/11/2017,22/11/2017,,Yes,No,No,No
24/10/2017,22/11/2017,20/11/2017,,No,No,Yes,No
24/10/2017,20/12/2017,20/12/2017,,No,No,Yes,No
24/10/2017,22/11/2017,30/10/2017,,No,No,No,No
24/10/2017,21/11/2017,25/10/2017,,Yes,No,No,No
24/10/2017,21/11/2017,25/10/2017,,Yes,No,No,No
25/10/2017,22/11/2017,20/11/2017,,Yes,No,No,No
25/10/2017,22/11/2017,22/11/2017,,Yes,No,No,No
24/10/2017,21/11/2017,20/11/2017,,No,No,Yes,No
25/10/2017,22/11/2017,22/11/2017,,Yes,No,No,No
25/10/2017,22/11/2017,1/11/2017,,Yes,No,No,No
25/10/2017,22/11/2017,22/11/2017,,Yes,No,No,No
25/10/2017,22/11/2017,16/11/2017,,No,No,No,No
25/10/2017,22/11/2017,22/11/2017,,No,No,No,No
25/10/2017,22/11/2017,22/11/2017,,No,No,No,Yes
25/10/2017,22/11/2017,25/10/2017,,Yes,No,No,No
25/10/2017,22/11/2017,22/11/2017,,Yes,No,No,No
25/10/2017,22/11/2017,22/11/2017,,Yes,No,No,No
25/10/2017,22/11/2017,20/11/2017,,Yes,No,No,No
25/10/2017,23/11/2017,30/10/2017,,Yes,No,No,No
25/10/2017,23/11/2017,30/10/2017,,Yes,No,No,No
25/10/2017,23/11/2017,30/10/2017,,Yes,No,No,No
25/10/2017,22/11/2017,26/10/2017,,Yes,No,No,No
25/10/2017,22/11/2017,27/10/2017,,Yes,No,No,No
25/10/2017,22/11/2017,27/10/2017,,Yes,No,No,No
25/10/2017,22/11/2017,26/10/2017,,Yes,No,No,No
25/10/2017,22/11/2017,22/11/2017,,Yes,No,No,No
25/10/2017,23/11/2017,15/11/2017,,No,No,No,Yes
19/10/2017,17/11/2017,17/11/2017,,No,No,Yes,No
26/10/2017,23/11/2017,20/11/2017,,No,No,No,No
13/10/2017,13/11/2017,7/11/2017,,Yes,No,No,No
26/10/2017,23/11/2017,30/10/2017,,Yes,No,No,No
25/10/2017,22/11/2017,6/11/2017,,Yes,No,No,No
25/10/2017,22/11/2017,30/10/2017,,No,No,No,Yes
25/10/2017,22/11/2017,1/11/2017,,Yes,No,No,No
25/10/2017,22/11/2017,10/11/2017,,No,No,No,No
26/10/2017,23/11/2017,22/11/2017,,No,No,No,No
25/10/2017,22/11/2017,2/11/2017,,No,No,Yes,No
26/10/2017,23/11/2017,23/11/2017,,Yes,No,No,No
25/10/2017,22/11/2017,7/11/2017,,No,No,Yes,No
26/10/2017,23/11/2017,22/11/2017,,No,No,No,No
26/10/2017,23/11/2017,18/12/2017,,No,No,Yes,No
26/10/2017,23/11/2017,22/11/2017,,Yes,No,No,No
26/10/2017,23/11/2017,23/11/2017,,Yes,No,No,No
26/10/2017,23/11/2017,23/11/2017,,Yes,No,No,No
26/10/2017,23/11/2017,16/11/2017,,No,No,No,Yes
26/10/2017,23/11/2017,1/11/2017,,Yes,No,No,No
26/10/2017,23/11/2017,15/11/2017,,No,No,No,Yes
26/10/2017,23/11/2017,30/10/2017,,Yes,No,No,No
26/10/2017,23/11/2017,27/10/2017,,Yes,No,No,No
26/10/2017,23/11/2017,16/11/2017,,Yes,No,No,No
26/10/2017,23/11/2017,23/11/2017,,No,No,No,Yes
26/10/2017,23/11/2017,30/10/2017,,Yes,No,No,No
26/10/2017,23/11/2017,23/11/2017,,Yes,No,No,No
26/10/2017,9/11/2017,7/11/2017,,Yes,Yes,No,No
26/10/2017,23/11/2017,30/10/2017,,Yes,No,No,No
26/10/2017,23/11/2017,17/11/2017,,Yes,No,No,No
26/10/2017,23/11/2017,20/11/2017,,Yes,No,No,No
26/10/2017,23/11/2017,22/11/2017,,Yes,No,No,No
27/10/2017,24/11/2017,10/11/2017,,Yes,No,No,No
27/10/2017,24/11/2017,24/11/2017,,No,No,No,No
27/10/2017,24/11/2017,15/11/2017,,No,No,No,No
26/10/2017,24/11/2017,6/11/2017,,Yes,No,No,No
27/10/2017,24/11/2017,9/11/2017,,Yes,No,No,No
27/10/2017,24/11/2017,30/10/2017,,Yes,No,No,No
27/10/2017,24/11/2017,27/10/2017,,Yes,No,No,No
27/10/2017,24/11/2017,1/11/2017,,Yes,No,No,No
27/10/2017,24/11/2017,30/10/2017,,Yes,No,No,No
26/10/2017,23/11/2017,30/10/2017,,Yes,No,No,No
27/10/2017,24/11/2017,30/10/2017,,Yes,No,No,No
27/10/2017,24/11/2017,2/11/2017,,Yes,No,No,No
27/10/2017,23/11/2017,24/11/2017,,No,No,No,No
27/10/2017,24/11/2017,9/11/2017,,No,No,No,No
27/10/2017,24/11/2017,31/10/2017,,Yes,No,No,No
27/10/2017,24/11/2017,15/11/2017,,Yes,No,No,No
27/10/2017,24/11/2017,27/10/2017,,Yes,No,No,No
27/10/2017,24/11/2017,27/10/2017,,Yes,No,No,No
27/10/2017,10/11/2017,3/11/2017,,Yes,No,No,No
27/10/2017,22/12/2017,18/12/2017,24/11/2017,Yes,No,No,No
27/10/2017,3/11/2017,3/11/2017,,No,No,No,No
27/10/2017,24/11/2017,30/10/2017,,Yes,No,No,No
27/10/2017,24/11/2017,30/10/2017,,Yes,No,No,No
27/10/2017,24/11/2017,24/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,10/11/2017,,No,No,No,No
29/10/2017,27/11/2017,30/10/2017,,Yes,No,No,No
29/10/2017,24/11/2017,20/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,1/11/2017,,Yes,No,No,No
30/10/2017,22/12/2017,7/12/2017,,Yes,No,No,No
27/10/2017,24/11/2017,14/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,30/10/2017,,Yes,No,No,No
27/10/2017,24/11/2017,1/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,24/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,27/11/2017,,No,No,Yes,No
30/10/2017,27/11/2017,27/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,30/10/2017,,Yes,No,No,No
30/10/2017,27/11/2017,1/11/2017,,Yes,No,No,No
19/10/2017,27/11/2017,10/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,31/10/2017,,Yes,No,No,No
30/10/2017,27/11/2017,15/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,1/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,27/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,1/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,30/10/2017,,Yes,No,No,No
30/10/2017,27/11/2017,30/10/2017,,Yes,No,No,No
30/10/2017,27/11/2017,27/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,1/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,7/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,24/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,1/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,30/10/2017,,Yes,No,No,No
30/10/2017,27/11/2017,24/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,8/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,21/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,30/10/2017,,Yes,No,No,No
30/10/2017,27/11/2017,15/11/2017,,No,No,No,Yes
30/10/2017,27/11/2017,27/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,1/11/2017,,Yes,No,No,No
30/10/2017,28/11/2017,31/10/2017,,Yes,No,No,No
30/10/2017,27/11/2017,27/11/2017,,No,No,No,Yes
31/10/2017,28/11/2017,2/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,27/11/2017,,Yes,No,No,No
31/10/2017,27/11/2017,1/11/2017,,No,No,No,Yes
31/10/2017,28/11/2017,1/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,9/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,2/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,2/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,2/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,1/11/2017,,No,No,No,Yes
31/10/2017,28/11/2017,21/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,7/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,2/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,27/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,2/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,1/11/2017,,Yes,No,No,No
31/10/2017,1/12/2017,1/12/2017,,No,No,No,Yes
31/10/2017,28/11/2017,24/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,28/11/2017,,No,No,Yes,No
31/10/2017,29/11/2017,13/11/2017,,Yes,No,No,No
31/10/2017,29/11/2017,29/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,2/11/2017,,Yes,No,No,No
1/11/2017,29/11/2017,7/11/2017,,Yes,No,No,No
1/11/2017,29/11/2017,9/11/2017,,No,No,No,No
1/11/2017,29/11/2017,1/11/2017,,Yes,No,No,No
1/11/2017,29/11/2017,10/11/2017,,No,Yes,No,No
30/10/2017,27/11/2017,3/11/2017,,No,No,No,No
30/10/2017,27/11/2017,27/11/2017,,Yes,No,No,No
1/11/2017,29/11/2017,15/11/2017,,Yes,No,No,No
30/10/2017,27/11/2017,14/11/2017,,Yes,No,No,No
31/10/2017,28/11/2017,24/11/2017,,Yes,No,No,No
1/11/2017,29/11/2017,24/11/2017,,Yes,No,No,No
1/11/2017,29/11/2017,24/11/2017,,Yes,No,No,No
1/11/2017,29/11/2017,9/11/2017,,Yes,No,No,No
1/11/2017,6/11/2017,6/11/2017,,Yes,No,No,No
1/11/2017,29/11/2017,10/11/2017,,Yes,No,No,No
1/11/2017,29/11/2017,2/11/2017,,Yes,No,No,No
1/11/2017,29/11/2017,7/11/2017,,Yes,No,No,No
1/11/2017,29/11/2017,24/11/2017,,Yes,No,No,No
27/10/2017,8/12/2017,7/12/2017,,Yes,No,No,No
1/11/2017,29/11/2017,7/11/2017,,Yes,No,No,No
1/11/2017,16/11/2017,14/11/2017,,No,No,No,Yes
2/11/2017,30/11/2017,27/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,7/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,9/11/2017,,No,No,No,No
2/11/2017,30/11/2017,10/11/2017,,No,No,No,No
2/11/2017,30/11/2017,3/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,24/11/2017,,No,No,No,No
2/11/2017,30/11/2017,15/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,20/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,13/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,2/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,9/11/2017,,No,No,No,Yes
2/11/2017,30/11/2017,20/11/2017,,Yes,No,No,No
2/11/2017,15/11/2017,14/11/2017,,No,No,No,No
2/11/2017,30/11/2017,30/11/2017,,No,No,Yes,No
2/11/2017,15/11/2017,14/11/2017,,No,No,No,No
3/11/2017,1/12/2017,24/11/2017,,No,No,No,No
3/11/2017,1/12/2017,15/11/2017,,No,No,No,No
3/11/2017,1/12/2017,7/11/2017,,Yes,No,No,No
3/11/2017,1/12/2017,7/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,13/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,20/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,13/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,21/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,3/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,13/11/2017,,Yes,No,No,No
3/11/2017,1/12/2017,30/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,15/11/2017,,Yes,No,No,No
3/11/2017,1/12/2017,27/11/2017,,Yes,No,No,No
3/11/2017,1/12/2017,7/11/2017,,Yes,No,No,No
3/11/2017,1/12/2017,10/11/2017,,Yes,No,No,No
3/11/2017,22/1/2018,21/12/2017,1/12/2017,No,No,Yes,No
3/11/2017,1/12/2017,7/11/2017,,Yes,No,No,No
3/11/2017,13/11/2017,13/11/2017,,No,Yes,Yes,No
3/11/2017,1/12/2017,29/11/2017,,Yes,No,No,No
3/11/2017,1/12/2017,15/11/2017,,No,No,No,No
3/11/2017,1/12/2017,4/12/2017,,Yes,No,No,No
3/11/2017,1/12/2017,1/12/2017,,Yes,No,No,No
6/11/2017,4/12/2017,9/11/2017,,Yes,No,No,No
3/11/2017,1/12/2017,13/11/2017,,Yes,No,No,No
3/11/2017,1/12/2017,1/12/2017,,Yes,No,No,No
3/11/2017,1/12/2017,22/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,28/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,9/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,9/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,9/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,28/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,5/12/2017,,Yes,No,No,No
6/11/2017,4/12/2017,6/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,10/11/2017,,Yes,No,No,No
29/9/2017,4/12/2017,13/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,6/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,6/11/2017,,Yes,No,No,No
6/11/2017,20/11/2017,14/11/2017,,No,No,No,No
6/11/2017,4/12/2017,27/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,6/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,5/12/2017,,No,No,No,Yes
6/11/2017,4/12/2017,27/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,30/11/2017,,No,No,No,No
6/11/2017,4/12/2017,27/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,13/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,14/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,17/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,27/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,10/11/2017,,No,No,Yes,No
6/11/2017,4/12/2017,28/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,16/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,13/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,5/12/2017,,Yes,No,No,No
6/11/2017,4/12/2017,6/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,1/12/2017,,No,No,No,Yes
6/11/2017,4/12/2017,18/12/2017,,No,No,Yes,No
6/11/2017,4/12/2017,4/12/2017,,Yes,No,No,No
6/11/2017,4/12/2017,27/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,27/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,29/11/2017,,No,No,No,No
6/11/2017,4/12/2017,7/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,30/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,7/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,20/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,17/11/2017,,Yes,No,No,No
7/11/2017,5/12/2017,13/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,4/12/2017,,No,No,No,Yes
26/9/2017,8/11/2017,10/11/2017,,No,No,No,Yes
6/11/2017,4/12/2017,30/11/2017,,No,No,No,No
6/11/2017,4/12/2017,24/11/2017,,Yes,No,No,No
6/11/2017,4/12/2017,30/11/2017,,No,No,No,No
6/11/2017,21/11/2017,21/11/2017,,No,No,No,No
6/11/2017,4/12/2017,17/11/2017,,Yes,No,No,No
7/11/2017,5/12/2017,1/12/2017,,Yes,No,No,No
7/11/2017,5/12/2017,5/12/2017,,No,No,Yes,No
7/11/2017,24/1/2018,11/12/2017,5/12/2017,No,No,Yes,No
7/11/2017,5/12/2017,22/11/2017,,No,No,No,No
7/11/2017,5/12/2017,9/11/2017,,Yes,No,No,No
7/11/2017,5/12/2017,7/11/2017,,No,No,No,No
7/11/2017,5/12/2017,11/11/2017,,Yes,No,No,No
7/11/2017,5/12/2017,30/11/2017,,Yes,No,No,No
7/11/2017,5/12/2017,21/11/2017,,No,No,No,No
7/11/2017,5/12/2017,1/12/2017,,Yes,No,No,No
7/11/2017,5/12/2017,30/11/2017,,No,No,No,No
7/11/2017,5/12/2017,7/11/2017,,Yes,No,No,No
7/11/2017,5/12/2017,4/12/2017,,No,No,Yes,No
7/11/2017,5/12/2017,5/12/2017,,Yes,No,No,No
7/11/2017,5/12/2017,14/11/2017,,Yes,No,No,No
7/11/2017,5/12/2017,23/11/2017,,Yes,No,No,No
7/11/2017,5/12/2017,8/11/2017,,Yes,No,No,No
7/11/2017,5/12/2017,16/11/2017,,Yes,No,No,No
7/11/2017,5/12/2017,5/12/2017,,No,No,No,No
7/11/2017,5/12/2017,30/11/2017,,Yes,No,No,Yes
7/11/2017,5/12/2017,1/12/2017,,No,No,No,No
7/11/2017,5/12/2017,13/11/2017,,Yes,No,No,No
7/11/2017,6/12/2017,8/11/2017,,Yes,No,No,No
7/11/2017,5/12/2017,13/11/2017,,Yes,No,No,No
7/11/2017,5/12/2017,22/11/2017,,No,No,No,No
2/11/2017,30/11/2017,28/11/2017,,No,No,No,No
8/11/2017,6/12/2017,6/12/2017,,No,No,Yes,No
8/11/2017,6/12/2017,1/12/2017,,No,No,No,No
8/11/2017,6/12/2017,14/11/2017,,Yes,No,No,No
8/11/2017,6/12/2017,5/12/2017,,Yes,No,No,No
7/11/2017,5/12/2017,28/11/2017,,Yes,No,No,No
8/11/2017,6/12/2017,22/11/2017,,Yes,No,No,No
8/11/2017,6/12/2017,30/11/2017,,No,No,No,No
8/11/2017,6/12/2017,4/12/2017,,Yes,No,No,No
8/11/2017,6/12/2017,30/11/2017,,No,No,No,No
8/11/2017,6/12/2017,30/11/2017,,Yes,No,No,No
8/11/2017,6/12/2017,6/12/2017,,No,No,Yes,No
8/11/2017,22/11/2017,21/11/2017,,Yes,No,No,No
7/11/2017,5/12/2017,5/12/2017,,Yes,No,No,No
8/11/2017,6/12/2017,1/12/2017,,Yes,No,No,No
8/11/2017,6/12/2017,14/11/2017,,No,No,No,Yes
8/11/2017,6/12/2017,15/11/2017,,Yes,No,No,No
8/11/2017,6/12/2017,17/11/2017,,Yes,No,No,No
8/11/2017,6/12/2017,6/12/2017,,Yes,No,No,No
8/11/2017,6/12/2017,14/11/2017,,Yes,No,No,No
8/11/2017,6/12/2017,28/11/2017,,Yes,No,No,No
8/11/2017,6/12/2017,6/12/2017,,Yes,No,No,No
8/11/2017,6/12/2017,14/11/2017,,Yes,No,No,No
8/11/2017,6/12/2017,9/11/2017,,Yes,No,No,No
8/11/2017,6/12/2017,1/12/2017,,Yes,No,No,No
8/11/2017,6/12/2017,16/11/2017,,No,Yes,No,No
8/11/2017,6/12/2017,14/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,7/12/2017,,Yes,No,No,No
8/11/2017,6/12/2017,6/12/2017,,Yes,No,No,No
9/11/2017,7/12/2017,7/12/2017,,Yes,No,No,No
9/11/2017,7/12/2017,4/12/2017,,No,No,Yes,No
8/11/2017,6/12/2017,22/11/2017,,No,No,No,No
8/11/2017,6/12/2017,28/11/2017,,Yes,No,No,No
8/11/2017,6/12/2017,6/12/2017,,No,No,No,No
8/11/2017,6/12/2017,4/12/2017,,Yes,No,No,No
8/11/2017,6/12/2017,18/12/2017,,No,No,Yes,No
8/11/2017,6/12/2017,6/12/2017,,Yes,No,No,No
8/11/2017,6/12/2017,6/12/2017,,Yes,No,No,No
8/11/2017,6/12/2017,6/12/2017,,Yes,No,No,No
9/11/2017,7/12/2017,9/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,6/12/2017,,No,No,No,No
9/11/2017,7/12/2017,7/12/2017,,No,No,No,No
9/11/2017,7/12/2017,14/11/2017,,No,No,No,Yes
9/11/2017,7/12/2017,9/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,5/12/2017,,Yes,No,No,No
9/11/2017,7/12/2017,15/11/2017,,Yes,No,No,No
8/11/2017,7/12/2017,7/12/2017,,Yes,No,No,No
9/11/2017,7/12/2017,7/12/2017,,No,No,No,No
9/11/2017,7/12/2017,22/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,9/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,7/12/2017,,No,No,No,No
9/11/2017,17/11/2017,17/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,24/11/2017,,No,No,No,No
9/11/2017,7/12/2017,1/12/2017,,Yes,No,No,No
9/11/2017,17/11/2017,20/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,16/11/2017,,No,No,No,No
9/11/2017,7/12/2017,9/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,28/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,14/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,6/12/2017,,Yes,No,No,No
9/11/2017,7/12/2017,24/11/2017,,No,No,No,No
9/11/2017,7/12/2017,9/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,14/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,5/12/2017,,Yes,No,No,No
9/11/2017,7/12/2017,8/12/2017,,No,No,No,No
9/11/2017,7/12/2017,6/12/2017,,Yes,No,No,No
9/11/2017,7/12/2017,6/12/2017,,Yes,No,No,No
9/11/2017,7/12/2017,17/11/2017,,No,No,No,No
9/11/2017,7/12/2017,20/11/2017,,No,No,Yes,No
9/11/2017,7/12/2017,17/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,14/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,7/12/2017,,Yes,No,No,No
9/11/2017,7/12/2017,9/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,7/12/2017,,Yes,No,No,No
9/11/2017,7/12/2017,22/11/2017,,No,No,Yes,No
9/11/2017,7/12/2017,6/12/2017,,No,No,No,No
9/11/2017,7/12/2017,7/12/2017,,Yes,No,No,No
18/10/2017,16/11/2017,16/11/2017,,No,No,No,Yes
9/11/2017,7/12/2017,1/12/2017,,Yes,No,No,No
9/11/2017,7/12/2017,17/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,14/11/2017,,Yes,No,No,No
9/11/2017,8/12/2017,17/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,17/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,1/12/2017,,No,No,No,Yes
10/11/2017,23/11/2017,20/11/2017,,No,No,No,No
10/11/2017,23/11/2017,20/11/2017,,No,No,No,No
10/11/2017,8/12/2017,8/12/2017,,Yes,No,No,No
10/11/2017,8/12/2017,5/12/2017,,Yes,No,No,No
10/11/2017,8/12/2017,8/12/2017,,Yes,No,No,No
10/11/2017,8/12/2017,15/12/2017,,No,No,Yes,No
10/11/2017,8/12/2017,1/12/2017,,No,No,No,No
9/11/2017,7/12/2017,18/12/2017,,No,No,Yes,No
10/11/2017,8/12/2017,8/12/2017,,Yes,No,No,No
10/11/2017,8/12/2017,28/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,18/12/2017,,No,No,Yes,No
10/11/2017,8/12/2017,14/11/2017,,Yes,No,No,No
10/11/2017,8/12/2017,14/11/2017,,Yes,No,No,No
10/11/2017,8/12/2017,8/12/2017,,Yes,No,No,No
9/11/2017,7/12/2017,18/12/2017,,No,No,Yes,No
10/11/2017,8/12/2017,22/11/2017,,No,No,No,No
10/11/2017,8/12/2017,22/11/2017,,No,No,No,No
9/11/2017,7/12/2017,22/11/2017,,No,No,No,No
9/11/2017,7/12/2017,27/11/2017,,No,No,No,No
9/11/2017,7/12/2017,4/12/2017,,No,No,No,No
9/11/2017,7/12/2017,4/12/2017,,No,No,No,No
10/11/2017,8/12/2017,14/11/2017,,Yes,No,No,No
10/11/2017,8/12/2017,17/11/2017,,No,No,No,Yes
10/11/2017,8/12/2017,24/11/2017,,Yes,No,No,No
10/11/2017,8/12/2017,6/12/2017,,Yes,No,No,No
10/11/2017,8/12/2017,17/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,27/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,17/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,11/12/2017,,Yes,No,No,No
13/11/2017,11/12/2017,29/11/2017,,No,No,No,Yes
13/11/2017,11/12/2017,11/12/2017,,No,No,No,No
13/11/2017,11/12/2017,20/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,6/12/2017,,Yes,No,No,No
13/11/2017,11/12/2017,24/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,17/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,17/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,6/12/2017,,Yes,No,No,No
13/11/2017,11/12/2017,17/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,17/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,22/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,13/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,7/12/2017,,Yes,No,No,No
13/11/2017,11/12/2017,17/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,17/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,29/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,4/12/2017,,Yes,No,No,No
13/11/2017,11/12/2017,11/12/2017,,Yes,No,No,No
13/11/2017,11/12/2017,30/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,13/11/2017,,Yes,No,No,No
2/11/2017,30/11/2017,21/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,21/11/2017,,No,No,No,No
13/11/2017,11/12/2017,17/11/2017,,No,No,No,Yes
13/10/2017,21/11/2017,21/11/2017,,Yes,No,No,No
13/10/2017,11/12/2017,13/11/2017,,Yes,No,No,No
13/10/2017,11/12/2017,30/11/2017,,Yes,No,No,No
13/10/2017,11/12/2017,5/12/2017,,Yes,No,No,No
13/10/2017,11/12/2017,29/11/2017,,Yes,No,No,No
13/10/2017,11/12/2017,29/11/2017,,Yes,No,No,No
10/10/2017,8/12/2017,7/12/2017,,Yes,No,No,No
13/10/2017,11/12/2017,30/11/2017,,Yes,No,No,No
13/10/2017,11/12/2017,8/12/2017,,No,No,Yes,No
13/10/2017,11/12/2017,14/11/2017,,Yes,No,No,No
13/10/2017,11/12/2017,17/11/2017,,Yes,No,No,No
13/10/2017,11/12/2017,11/12/2017,,Yes,No,No,No
13/10/2017,11/12/2017,14/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,20/11/2017,,No,No,No,No
13/10/2017,30/1/2018,20/12/2017,11/12/2017,No,No,Yes,No
13/10/2017,11/12/2017,1/12/2017,,Yes,No,No,No
13/10/2017,11/12/2017,7/12/2017,,No,No,No,No
10/11/2017,8/12/2017,24/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,22/11/2017,,Yes,No,No,No
13/10/2017,11/12/2017,15/11/2017,,No,No,No,No
13/11/2017,11/12/2017,1/12/2017,,Yes,No,No,No
